family,x,y,count
P4,0.10,0.35,551
P4,0.10,0.34,733
P4,-0.08,0.44,835
P4,-0.09,0.44,745
P4,-0.10,0.44,668
P4,-0.04,0.44,1037
P4,-0.04,0.45,805
P4,-0.05,0.45,1079
P4,-0.06,0.45,1063
P4,0.05,0.43,1326
P4,0.06,0.43,1037
P4,0.24,0.81,88
P4,0.23,0.81,77
P4,0.04,0.65,369
P4,0.05,0.65,157
P4,0.06,0.65,84
P4,0.13,1.30,8
P4,0.14,1.30,48
P4,0.15,1.30,29
P4,0.08,0.76,50
P4,-0.22,0.80,232
P4,-0.21,0.80,307
P4,0.23,0.43,453
P4,-0.23,0.64,590
P4,-0.22,0.64,546
P4,0.05,0.82,106
P4,0.06,0.82,116
P4,0.06,0.83,100
P4,0.07,0.82,164
P4,-0.01,0.23,2794
P4,-0.05,0.28,1460
P4,-0.05,0.29,1903
P4,-0.04,0.28,1316
P4,-0.06,0.74,194
P4,-0.07,0.74,225
P4,-0.07,0.75,174
P4,-0.08,0.75,178
P4,-0.08,0.74,185
P4,-0.19,0.84,261
P4,-0.18,0.84,220
P4,-0.18,0.83,308
P4,-0.06,1.07,45
P4,-0.06,1.06,113
P4,0.01,0.54,602
P4,0.02,0.54,538
P4,0.03,0.54,586
P4,-0.03,0.34,1075
P4,0.08,0.29,1101
P4,0.06,0.88,90
P4,0.06,0.89,67
P4,-0.09,0.36,891
P4,-0.10,0.36,584
P4,-0.03,0.92,121
P4,-0.03,0.93,83
P4,-0.05,0.65,261
P4,-0.05,0.66,322
P4,-0.09,0.50,223
P4,-0.09,0.51,207
P4,-0.10,0.51,242
P4,-0.10,0.50,312
P4,0.22,0.30,569
P4,0.21,0.30,466
P4,0.20,0.30,232
P4,0.08,0.21,3361
P4,-0.23,0.97,100
P4,-0.22,0.97,187
P4,-0.21,0.97,257
P4,0.15,0.44,2623
P4,0.15,0.45,2061
P4,0.23,0.53,232
P4,0.22,0.53,252
P4,0.05,0.30,1116
P4,0.24,1.36,45
P4,0.24,1.37,116
P4,0.23,1.37,68
P4,0.22,1.37,85
P4,0.22,1.36,33
P4,-0.13,0.89,111
P4,-0.13,0.90,135
P4,-0.14,0.89,184
P4,-0.09,0.22,1669
P4,-0.07,0.45,1036
P4,-0.07,0.46,635
P4,-0.06,0.46,780
P4,-0.05,0.46,973
P4,-0.11,0.33,521
P4,-0.22,0.42,215
P4,-0.20,1.28,67
P4,-0.19,1.28,53
P4,-0.19,1.29,38
P4,-0.18,1.29,63
P4,-0.18,1.28,81
P4,0.24,0.29,125
P4,0.24,0.28,25
P4,0.23,0.28,258
P4,-0.23,0.72,526
P4,0.09,1.18,29
P4,0.09,1.19,53
P4,0.10,1.19,29
P4,0.10,1.18,27
P4,0.04,0.36,1168
P4,0.04,0.37,1188
P4,0.05,0.37,1214
P4,0.05,0.36,872
P4,0.14,0.95,24
P4,-0.12,0.50,485
P4,-0.11,0.20,201
P4,-0.12,0.20,39
P4,-0.05,0.49,536
P4,-0.05,0.50,501
P4,0.03,0.58,276
P4,0.03,0.59,302
P4,0.03,0.64,460
P4,0.20,0.33,251
P4,0.19,0.71,68
P4,0.18,0.71,56
P4,-0.07,0.23,1968
P4,-0.07,0.22,2307
P4,0.07,0.52,512
P4,0.08,0.52,385
P4,0.02,0.28,1306
P4,0.01,0.28,1777
P4,-0.06,0.92,128
P4,-0.06,0.93,33
P4,-0.07,0.93,82
P4,-0.07,0.92,121
P4,-0.08,0.92,77
P4,-0.06,0.47,487
P4,-0.07,0.47,429
P4,-0.08,0.46,447
P4,0.23,0.44,751
P4,0.00,0.55,441
P4,0.00,0.56,453
P4,-0.01,0.55,360
P4,-0.05,1.30,7
P4,-0.05,1.31,110
P4,-0.14,0.43,260
P4,-0.15,0.43,158
P4,-0.16,0.43,198
P4,-0.07,0.71,270
P4,-0.08,0.71,148
P4,-0.09,0.71,91
P4,-0.11,0.47,484
P4,-0.12,0.47,546
P4,-0.12,0.46,421
P4,-0.18,0.92,269
P4,-0.17,0.92,203
P4,-0.16,0.92,183
P4,-0.24,0.81,331
P4,0.06,0.33,1205
P4,0.06,0.34,1097
P4,0.07,0.34,1168
P4,0.08,0.34,996
P4,0.09,0.33,1152
P4,0.02,0.33,1463
P4,0.06,0.78,135
P4,0.07,0.78,41
P4,0.08,0.78,66
P4,-0.11,0.67,200
P4,-0.11,0.68,238
P4,-0.12,0.68,84
P4,-0.12,0.67,130
P4,0.02,0.32,1303
P4,-0.09,0.24,1245
P4,-0.08,0.45,680
P4,-0.03,0.39,880
P4,-0.03,0.40,703
P4,0.18,0.66,118
P4,0.01,0.23,2238
P4,0.00,0.45,708
P4,-0.22,0.71,672
P4,0.05,0.50,1184
P4,0.06,0.50,1192
P4,0.14,0.40,624
P4,-0.08,0.56,325
P4,-0.05,0.93,60
P4,-0.04,0.93,54
P4,-0.04,0.94,47
P4,-0.24,0.64,418
P4,-0.08,0.66,570
P4,-0.08,0.67,304
P4,0.03,0.91,71
P4,0.03,0.92,170
P4,0.04,0.92,74
P4,0.04,0.91,133
P4,-0.03,0.29,1736
P4,0.17,0.42,301
P4,-0.03,0.73,328
P4,-0.02,0.73,344
P4,-0.02,0.74,139
P4,-0.12,0.33,536
P4,-0.13,0.33,449
P4,0.12,1.16,57
P4,0.12,1.17,3
P4,0.13,1.17,20
P4,0.13,1.16,95
P4,0.02,0.44,320
P4,-0.10,0.68,251
P4,0.09,0.20,1157
P4,0.24,0.30,209
P4,0.23,0.30,560
P4,0.23,0.29,391
P4,-0.21,0.98,197
P4,-0.20,0.98,227
P4,-0.23,0.44,399
P4,0.01,0.27,1913
P4,-0.02,0.89,89
P4,-0.24,0.50,1014
P4,0.15,0.65,44
P4,0.08,0.20,1304
P4,-0.04,0.34,1077
P4,0.03,0.35,1144
P4,0.04,0.35,846
P4,-0.13,0.27,374
P4,-0.14,0.27,226
P4,-0.15,0.27,46
P4,-0.15,0.26,20
P4,-0.17,1.32,137
P4,-0.17,1.33,71
P4,-0.16,1.33,61
P4,-0.13,0.84,189
P4,-0.13,0.85,74
P4,-0.14,0.85,113
P4,-0.15,0.85,159
P4,-0.15,0.84,176
P4,-0.08,0.36,1106
P4,0.04,0.31,1754
P4,0.07,0.28,1143
P4,0.23,0.99,22
P4,0.22,0.99,47
P4,0.21,0.99,52
P4,0.08,0.97,38
P4,0.09,0.97,48
P4,0.09,0.98,28
P4,0.10,0.97,70
P4,-0.04,1.10,118
P4,-0.04,1.11,87
P4,-0.11,0.42,612
P4,-0.11,0.43,503
P4,0.08,0.86,84
P4,0.08,0.87,61
P4,0.09,0.86,51
P4,-0.24,0.61,523
P4,-0.24,0.60,405
P4,-0.23,0.60,553
P4,0.04,1.18,140
P4,0.05,1.18,35
P4,0.05,1.17,6
P4,0.24,0.72,47
P4,0.23,0.72,126
P4,-0.06,1.15,72
P4,-0.07,1.15,151
P4,-0.07,1.14,90
P4,0.06,0.95,14
P4,0.07,0.95,78
P4,0.08,0.95,108
P4,0.16,0.44,1326
P4,0.05,0.85,166
P4,0.06,0.85,94
P4,0.06,0.86,118
P4,0.07,0.85,95
P4,-0.09,1.17,72
P4,-0.09,1.18,99
P4,-0.10,1.18,102
P4,-0.10,1.17,132
P4,-0.12,0.60,399
P4,-0.13,0.59,276
P4,-0.21,0.60,473
P4,-0.19,1.03,241
P4,-0.18,1.03,151
P4,-0.17,1.03,111
P4,-0.16,1.01,192
P4,-0.17,1.01,176
P4,-0.17,1.20,87
P4,-0.16,1.20,95
P4,-0.15,1.20,68
P4,-0.11,0.58,307
P4,-0.04,0.91,124
P4,-0.05,0.91,118
P4,0.06,1.23,8
P4,0.06,1.24,40
P4,0.07,1.24,5
P4,0.07,1.23,10
P4,0.24,0.96,66
P4,0.23,0.96,56
P4,0.23,0.95,51
P4,-0.05,0.53,320
P4,-0.06,0.53,291
P4,-0.06,0.52,189
P4,-0.15,0.36,281
P4,-0.15,0.37,286
P4,-0.16,0.37,210
P4,-0.16,0.36,101
P4,0.08,0.43,352
P4,0.09,0.43,211
P4,-0.18,0.58,147
P4,-0.19,0.93,200
P4,-0.18,0.93,251
P4,-0.23,0.73,466
P4,-0.22,0.73,408
P4,-0.04,0.49,434
P4,-0.04,0.50,314
P4,0.16,1.24,19
P4,0.17,1.24,21
P4,0.18,1.24,1
P4,-0.24,0.48,588
P4,0.01,0.22,2289
P4,-0.22,0.89,232
P4,-0.21,0.89,233
P4,-0.21,0.88,108
P4,-0.21,0.44,66
P4,0.01,0.60,266
P4,0.01,0.61,388
P4,0.02,0.60,186
P4,-0.13,0.44,258
P4,-0.13,0.45,523
P4,-0.15,0.44,224
P4,-0.24,1.19,30
P4,-0.23,1.19,75
P4,-0.23,1.20,100
P4,-0.22,1.19,124
P4,0.11,0.27,770
P4,-0.02,0.72,84
P4,-0.01,0.73,298
P4,-0.01,0.72,98
P4,0.12,0.39,464
P4,0.02,0.34,1460
P4,-0.13,0.67,213
P4,0.05,0.41,1185
P4,0.06,0.41,1414
P4,0.19,0.64,173
P4,0.18,0.64,73
P4,0.17,0.64,37
P4,0.05,0.73,159
P4,0.05,0.74,82
P4,0.06,0.74,76
P4,0.06,0.73,81
P4,-0.24,0.88,88
P4,-0.24,0.87,95
P4,-0.13,1.28,40
P4,-0.12,1.28,12
P4,0.23,1.04,32
P4,0.22,1.04,50
P4,0.21,1.04,40
P4,0.02,0.35,985
P4,-0.05,0.64,239
P4,-0.04,0.64,230
P4,-0.04,0.63,168
P4,0.07,0.39,1151
P4,-0.16,0.50,301
P4,-0.20,0.65,288
P4,-0.21,0.65,373
P4,-0.19,0.78,329
P4,-0.11,0.28,505
P4,0.13,0.30,580
P4,0.14,0.30,303
P4,0.01,0.30,1951
P4,-0.07,0.39,709
P4,-0.08,0.39,798
P4,0.10,1.20,109
P4,0.11,1.20,101
P4,0.11,1.19,28
P4,0.12,1.19,48
P4,0.24,0.88,56
P4,0.03,0.29,1495
P4,0.03,0.28,1490
P4,-0.24,0.73,292
P4,-0.20,0.59,207
P4,-0.19,0.59,106
P4,0.03,0.50,1148
P4,0.04,0.45,2365
P4,0.06,0.28,1430
P4,-0.23,0.47,509
P4,-0.22,0.47,320
P4,-0.21,0.47,112
P4,-0.16,1.02,204
P4,-0.15,1.02,181
P4,-0.14,1.02,103
P4,-0.14,1.01,235
P4,-0.24,0.40,945
P4,-0.23,0.40,579
P4,-0.23,0.50,1028
P4,-0.22,0.50,666
P4,-0.21,0.50,325
P4,-0.14,0.70,158
P4,-0.15,0.70,208
P4,0.16,0.43,966
P4,-0.03,0.75,201
P4,-0.03,0.76,145
P4,0.02,0.55,572
P4,0.03,0.55,348
P4,0.05,0.31,1736
P4,0.06,0.31,1500
P4,0.07,0.31,1129
P4,-0.24,0.70,353
P4,-0.22,0.70,582
P4,-0.10,0.23,1271
P4,-0.24,0.63,558
P4,-0.23,0.63,811
P4,-0.22,0.63,561
P4,0.22,1.02,18
P4,0.21,1.02,29
P4,0.21,1.01,80
P4,-0.19,0.80,238
P4,-0.18,0.80,206
P4,-0.17,0.80,181
P4,-0.17,0.98,289
P4,-0.24,0.74,401
P4,0.07,0.27,1476
P4,0.08,0.28,1147
P4,0.15,0.40,397
P4,0.15,0.39,252
P4,-0.08,1.21,51
P4,-0.09,1.21,73
P4,-0.09,1.20,107
P4,0.06,0.42,1117
P4,0.08,0.41,696
P4,-0.09,0.48,515
P4,-0.10,0.48,390
P4,-0.10,0.47,576
P4,-0.22,0.60,587
P4,0.11,0.81,5
P4,0.12,0.81,13
P4,0.12,0.90,64
P4,0.13,0.90,34
P4,0.24,0.79,33
P4,0.23,0.79,38
P4,0.02,0.47,1278
P4,0.02,0.48,1250
P4,-0.01,0.40,1141
P4,0.03,0.79,89
P4,0.04,0.79,118
P4,0.05,0.79,167
P4,-0.02,0.66,160
P4,-0.02,0.67,277
P4,-0.03,0.24,2526
P4,-0.24,0.67,620
P4,-0.12,1.01,176
P4,-0.13,1.01,126
P4,0.03,0.52,625
P4,0.02,0.51,840
P4,-0.05,0.48,367
P4,-0.06,0.48,260
P4,-0.07,0.48,336
P4,-0.13,0.28,317
P4,-0.14,0.28,197
P4,0.04,0.61,237
P4,0.05,0.61,179
P4,0.08,0.55,106
P4,0.07,0.55,326
P4,0.09,0.22,1733
P4,0.01,0.40,1057
P4,-0.11,0.83,275
P4,-0.12,0.83,131
P4,-0.12,0.84,225
P4,-0.13,0.83,167
P4,-0.03,0.88,92
P4,-0.03,0.89,48
P4,-0.04,0.89,105
P4,-0.04,0.88,128
P4,-0.02,0.81,249
P4,-0.02,0.82,71
P4,-0.03,0.81,77
P4,0.18,0.62,51
P4,0.17,0.62,17
P4,0.06,0.51,846
P4,0.04,0.39,1455
P4,0.05,0.39,1748
P4,-0.05,0.62,247
P4,-0.05,0.63,181
P4,-0.06,0.63,125
P4,0.05,1.25,77
P4,0.05,1.26,34
P4,0.06,1.25,17
P4,0.07,0.54,216
P4,0.08,0.54,126
P4,0.17,0.43,557
P4,-0.01,0.33,1746
P4,-0.12,0.58,143
P4,0.09,0.25,1263
P4,0.10,0.25,1421
P4,0.02,0.50,1336
P4,-0.21,0.27,111
P4,-0.20,0.27,57
P4,0.15,1.38,11
P4,0.16,1.38,15
P4,-0.11,0.49,390
P4,-0.12,0.49,380
P4,-0.13,0.49,359
P4,0.02,0.71,126
P4,0.02,0.72,103
P4,0.03,0.72,72
P4,0.03,0.71,143
P4,0.04,0.69,156
P4,0.04,0.70,190
P4,0.05,0.70,159
P4,0.05,0.69,134
P4,0.01,0.59,364
P4,0.00,0.60,316
P4,0.00,0.59,518
P4,0.13,0.32,408
P4,0.14,0.32,254
P4,-0.02,0.52,286
P4,-0.03,0.51,428
P4,-0.05,0.75,281
P4,-0.05,0.74,173
P4,-0.19,0.68,283
P4,-0.18,0.68,289
P4,-0.23,1.02,71
P4,-0.22,1.03,184
P4,-0.22,1.02,192
P4,-0.23,0.26,68
P4,-0.22,0.26,168
P4,-0.15,1.19,41
P4,-0.14,1.19,68
P4,0.05,0.72,122
P4,0.00,0.62,423
P4,0.00,0.63,275
P4,-0.01,0.63,282
P4,-0.02,0.63,321
P4,0.01,0.39,1150
P4,0.08,0.81,99
P4,0.09,0.81,138
P4,0.10,0.81,86
P4,-0.10,0.52,494
P4,-0.11,0.52,544
P4,-0.11,0.51,319
P4,-0.12,0.51,325
P4,-0.07,0.64,316
P4,-0.07,0.65,321
P4,-0.08,0.65,216
P4,-0.08,0.64,363
P4,-0.09,0.64,246
P4,-0.18,0.45,57
P4,-0.19,0.45,72
P4,0.11,0.21,629
P4,0.13,0.40,387
P4,-0.07,0.60,179
P4,-0.09,0.23,1781
P4,-0.11,0.23,1173
P4,-0.18,1.21,89
P4,-0.17,1.21,58
P4,-0.05,0.41,700
P4,0.07,0.76,22
P4,-0.09,0.29,821
P4,-0.09,0.30,853
P4,0.09,0.70,75
P4,0.10,0.70,48
P4,0.09,0.31,779
P4,0.20,1.37,56
P4,0.21,1.37,79
P4,-0.12,0.40,555
P4,-0.13,0.40,442
P4,-0.14,0.40,171
P4,0.11,0.24,796
P4,0.12,0.24,628
P4,-0.04,0.20,1418
P4,-0.19,0.54,114
P4,-0.24,0.78,185
P4,-0.23,0.78,324
P4,-0.22,0.78,435
P4,0.24,0.54,180
P4,0.08,0.73,96
P4,0.09,0.73,92
P4,0.10,0.73,64
P4,-0.12,0.26,580
P4,-0.13,0.26,430
P4,-0.14,0.26,176
P4,-0.17,0.84,263
P4,-0.16,0.84,267
P4,-0.21,0.67,379
P4,-0.20,0.67,203
P4,-0.22,0.94,193
P4,-0.21,0.94,102
P4,-0.20,0.94,165
P4,0.24,0.82,84
P4,0.23,0.82,73
P4,-0.06,0.84,109
P4,-0.06,0.85,95
P4,0.12,0.94,15
P4,0.13,0.94,10
P4,0.14,0.94,25
P4,-0.08,0.25,1786
P4,-0.09,0.25,1281
P4,-0.04,0.38,1003
P4,-0.05,0.38,1050
P4,-0.06,0.38,1090
P4,-0.10,0.40,664
P4,-0.11,0.40,605
P4,-0.24,0.47,537
P4,0.01,1.12,37
P4,0.02,1.12,45
P4,0.02,1.13,32
P4,0.03,1.13,6
P4,0.03,1.12,40
P4,-0.13,0.88,105
P4,-0.14,0.88,138
P4,-0.22,0.98,244
P4,-0.01,0.67,260
P4,-0.01,0.68,173
P4,-0.20,0.33,249
P4,-0.19,0.33,228
P4,0.09,0.30,854
P4,0.07,0.84,105
P4,0.08,0.84,37
P4,0.08,0.83,121
P4,0.24,1.19,27
P4,0.23,1.19,72
P4,0.23,1.18,39
P4,-0.22,0.56,467
P4,-0.21,0.56,454
P4,0.12,0.61,47
P4,0.13,0.61,55
P4,0.14,0.61,14
P4,0.14,0.60,18
P4,-0.05,0.39,723
P4,-0.05,0.40,819
P4,-0.06,0.39,1037
P4,0.06,0.32,1386
P4,0.01,0.55,478
P4,-0.24,0.77,182
P4,0.23,0.55,163
P4,0.22,0.55,294
P4,0.21,0.55,320
P4,-0.04,0.55,361
P4,-0.05,0.55,510
P4,-0.05,0.56,394
P4,-0.06,0.56,373
P4,-0.14,0.33,318
P4,0.09,0.23,1576
P4,-0.07,0.24,2070
P4,0.04,0.41,1299
P4,0.05,0.42,1238
P4,-0.03,1.14,151
P4,-0.03,1.15,58
P4,-0.04,1.15,125
P4,-0.04,1.14,101
P4,-0.12,0.45,422
P4,-0.13,0.46,380
P4,0.11,0.70,1
P4,0.08,0.35,1048
P4,-0.09,0.31,882
P4,0.01,0.56,523
P4,0.02,0.56,303
P4,-0.08,0.22,1840
P4,-0.08,0.23,2001
P4,0.04,0.78,152
P4,0.05,0.78,188
P4,-0.17,0.57,156
P4,-0.18,0.57,165
P4,-0.19,0.57,208
P4,-0.21,0.71,458
P4,-0.20,0.71,333
P4,-0.19,0.71,161
P4,-0.04,0.51,215
P4,-0.04,0.52,385
P4,-0.05,0.51,246
P4,-0.07,0.59,246
P4,-0.06,0.59,215
P4,-0.09,0.69,236
P4,0.24,0.33,136
P4,0.01,0.48,1275
P4,0.02,0.83,168
P4,0.02,0.84,293
P4,-0.01,0.39,1398
P4,-0.02,0.39,1044
P4,-0.16,1.32,98
P4,-0.19,1.23,93
P4,-0.19,1.24,84
P4,-0.18,1.24,117
P4,-0.18,1.23,111
P4,-0.17,1.23,147
P4,0.23,1.32,10
P4,0.23,1.33,19
P4,0.22,1.33,30
P4,0.21,1.33,36
P4,0.21,1.32,37
P4,-0.09,0.41,575
P4,0.16,0.37,117
P4,0.17,0.37,107
P4,0.10,0.31,690
P4,0.11,0.31,587
P4,-0.13,0.31,280
P4,-0.14,0.31,231
P4,-0.06,0.20,1504
P4,-0.23,1.06,217
P4,-0.23,1.07,104
P4,-0.24,1.07,108
P4,-0.24,1.06,164
P4,0.17,0.44,665
P4,0.22,0.47,348
P4,0.21,0.47,189
P4,0.14,0.48,78
P4,0.14,0.49,59
P4,0.13,0.48,60
P4,-0.04,0.43,622
P4,-0.02,0.55,300
P4,-0.02,0.56,374
P4,-0.01,0.56,301
P4,-0.22,0.43,218
P4,-0.08,0.53,242
P4,-0.08,0.54,455
P4,-0.22,0.61,423
P4,-0.05,1.09,40
P4,-0.05,1.10,156
P4,-0.06,1.10,25
P4,-0.06,1.09,40
P4,-0.01,0.52,264
P4,0.06,0.36,1118
P4,-0.22,1.39,33
P4,-0.22,1.38,79
P4,-0.19,1.09,64
P4,-0.20,1.09,107
P4,-0.20,1.10,210
P4,-0.12,0.52,487
P4,-0.13,0.52,350
P4,-0.22,0.62,536
P4,-0.08,0.82,83
P4,-0.14,0.52,174
P4,-0.15,0.52,269
P4,0.13,0.39,382
P4,-0.21,0.70,396
P4,-0.07,0.36,1343
P4,-0.06,0.36,1089
P4,-0.17,0.85,272
P4,-0.18,0.85,302
P4,-0.18,0.86,150
P4,-0.19,0.85,214
P4,-0.12,0.61,373
P4,-0.13,0.61,334
P4,-0.14,0.61,458
P4,-0.23,1.39,10
P4,-0.23,1.38,132
P4,0.20,1.09,32
P4,-0.07,0.43,813
P4,0.22,0.54,360
P4,0.22,0.51,166
P4,0.21,0.51,189
P4,-0.10,0.79,145
P4,-0.11,0.79,209
P4,0.00,0.54,478
P4,-0.01,0.54,485
P4,-0.01,0.53,281
P4,-0.05,0.33,1243
P4,-0.06,0.33,965
P4,-0.03,0.31,1638
P4,0.24,0.84,30
P4,0.24,0.83,35
P4,0.22,0.29,636
P4,0.21,0.29,393
P4,-0.24,0.30,221
P4,-0.22,1.21,187
P4,-0.12,0.38,469
P4,-0.13,0.38,258
P4,-0.14,0.38,194
P4,0.12,0.26,631
P4,-0.06,0.82,221
P4,-0.07,0.82,32
P4,-0.07,0.83,172
P4,-0.06,0.50,316
P4,-0.13,1.03,133
P4,-0.14,1.03,138
P4,-0.14,1.04,149
P4,-0.15,1.04,79
P4,-0.15,1.03,166
P4,0.18,0.34,47
P4,-0.14,1.31,113
P4,-0.13,1.32,74
P4,-0.12,1.31,59
P4,-0.15,0.89,190
P4,-0.15,0.90,174
P4,-0.16,0.90,187
P4,-0.16,0.89,161
P4,-0.03,0.44,880
P4,-0.10,1.27,11
P4,-0.09,1.27,6
P4,-0.14,0.44,261
P4,-0.16,0.44,216
P4,-0.22,0.57,498
P4,-0.21,0.57,317
P4,-0.05,0.92,108
P4,-0.06,0.78,104
P4,-0.06,0.79,243
P4,-0.07,0.79,200
P4,-0.07,0.78,72
P4,-0.08,0.78,103
P4,-0.07,0.27,1156
P4,-0.23,0.93,150
P4,-0.23,0.94,261
P4,-0.24,0.94,190
P4,-0.24,0.93,263
P4,-0.03,1.30,14
P4,-0.02,1.30,151
P4,-0.02,1.29,10
P4,-0.16,0.51,130
P4,0.01,0.82,87
P4,0.01,0.83,171
P4,-0.03,0.77,112
P4,-0.03,0.78,229
P4,-0.04,0.78,220
P4,-0.04,0.77,142
P4,-0.08,0.62,363
P4,-0.09,0.62,430
P4,-0.10,0.62,148
P4,-0.08,0.20,1484
P4,0.20,0.62,257
P4,0.20,0.63,242
P4,0.19,0.63,181
P4,0.19,0.62,119
P4,-0.21,1.02,271
P4,0.18,0.40,154
P4,0.19,0.40,70
P4,0.04,0.32,1274
P4,-0.15,0.82,182
P4,-0.14,0.82,168
P4,0.22,0.35,4
P4,0.22,0.36,12
P4,0.21,0.36,91
P4,0.20,0.36,166
P4,0.20,0.35,162
P4,-0.07,0.56,496
P4,-0.08,0.55,411
P4,-0.01,0.69,209
P4,0.00,0.69,234
P4,0.00,0.68,116
P4,0.13,0.26,395
P4,0.14,0.26,225
P4,0.15,0.26,60
P4,0.02,0.57,345
P4,-0.24,0.49,784
P4,0.04,0.51,622
P4,0.05,0.51,596
P4,-0.20,0.56,301
P4,-0.19,0.56,123
P4,-0.07,0.73,121
P4,-0.11,0.34,500
P4,-0.12,0.34,448
P4,-0.13,0.34,496
P4,-0.08,0.43,865
P4,-0.05,0.67,179
P4,-0.05,0.68,173
P4,-0.04,0.67,146
P4,-0.20,0.85,106
P4,-0.13,0.70,202
P4,-0.06,0.69,149
P4,-0.06,0.70,161
P4,-0.07,0.38,973
P4,-0.08,1.01,65
P4,-0.09,1.01,164
P4,-0.10,1.01,53
P4,-0.10,1.00,68
P4,-0.16,0.52,301
P4,-0.17,0.52,133
P4,-0.19,1.12,124
P4,-0.18,1.12,98
P4,-0.17,1.12,138
P4,-0.14,0.55,339
P4,-0.15,0.55,277
P4,-0.15,0.56,190
P4,-0.16,0.55,171
P4,0.09,1.01,22
P4,0.10,1.01,41
P4,0.11,1.01,21
P4,0.00,0.48,989
P4,0.07,0.71,58
P4,0.07,0.72,47
P4,0.08,0.72,57
P4,0.08,0.71,52
P4,0.03,0.51,692
P4,0.04,0.52,513
P4,0.05,0.52,565
P4,0.24,0.40,419
P4,-0.19,0.67,106
P4,-0.22,0.29,501
P4,-0.21,0.29,508
P4,-0.20,0.29,164
P4,0.12,0.82,46
P4,0.13,0.82,42
P4,0.14,0.82,17
P4,-0.02,1.23,90
P4,-0.01,1.23,79
P4,0.07,0.59,262
P4,0.08,0.59,233
P4,0.09,0.59,131
P4,0.07,0.50,717
P4,-0.08,0.60,236
P4,-0.24,0.72,389
P4,0.09,0.40,687
P4,0.10,0.40,472
P4,0.11,0.40,261
P4,0.13,0.74,28
P4,0.14,0.74,7
P4,-0.01,1.05,24
P4,-0.01,1.06,34
P4,-0.02,1.06,53
P4,-0.02,1.05,15
P4,0.14,0.39,335
P4,-0.10,0.69,229
P4,-0.10,0.70,230
P4,0.04,0.53,621
P4,-0.23,0.55,733
P4,0.07,1.12,43
P4,0.07,1.13,51
P4,0.08,1.12,39
P4,0.04,0.50,822
P4,-0.22,1.20,146
P4,-0.10,0.71,130
P4,-0.21,0.90,228
P4,-0.22,0.90,305
P4,-0.01,0.32,1418
P4,-0.17,0.50,188
P4,-0.17,0.51,144
P4,-0.18,0.51,74
P4,-0.18,0.50,104
P4,-0.19,0.50,63
P4,0.07,0.35,1307
P4,-0.13,0.41,575
P4,-0.14,0.41,615
P4,-0.15,0.41,392
P4,0.01,0.31,1357
P4,0.00,0.47,1307
P4,0.00,0.46,1114
P4,0.04,0.84,98
P4,0.04,0.85,139
P4,0.05,0.84,119
P4,0.00,1.16,86
P4,0.00,1.17,80
P4,-0.01,1.17,75
P4,-0.01,1.16,23
P4,0.00,0.42,1174
P4,-0.22,0.55,631
P4,-0.21,0.55,364
P4,-0.08,0.51,194
P4,0.01,0.66,220
P4,-0.14,0.83,63
P4,-0.15,0.83,180
P4,-0.16,0.83,254
P4,-0.16,0.82,157
P4,-0.24,0.75,135
P4,-0.22,0.74,511
P4,-0.08,0.96,98
P4,-0.08,0.97,56
P4,-0.09,0.97,171
P4,-0.09,0.96,55
P4,-0.05,0.80,117
P4,-0.05,0.81,78
P4,-0.06,0.81,173
P4,-0.06,0.80,248
P4,0.03,0.60,196
P4,0.04,0.59,255
P4,0.08,0.74,73
P4,0.10,0.75,14
P4,0.10,0.74,25
P4,-0.08,0.61,237
P4,0.05,0.87,15
P4,0.05,0.88,29
P4,0.07,0.87,18
P4,-0.06,0.66,306
P4,0.03,0.57,165
P4,0.05,0.38,1325
P4,0.13,1.35,3
P4,0.14,1.35,21
P4,0.15,1.35,20
P4,-0.16,0.85,166
P4,-0.06,0.64,254
P4,0.24,1.01,45
P4,0.23,1.01,36
P4,0.03,0.70,211
P4,0.04,0.71,169
P4,0.04,0.97,68
P4,0.04,0.98,157
P4,0.13,0.31,291
P4,-0.24,0.59,717
P4,-0.20,0.78,291
P4,0.19,0.50,81
P4,0.20,0.50,130
P4,-0.22,0.82,363
P4,0.00,0.70,171
P4,0.00,0.71,81
P4,0.01,0.71,135
P4,0.01,0.70,101
P4,-0.24,0.57,522
P4,-0.23,0.57,705
P4,0.11,0.98,18
P4,0.11,0.99,2
P4,0.12,0.99,11
P4,0.12,0.98,15
P4,0.13,0.98,5
P4,-0.03,0.85,239
P4,-0.04,0.85,104
P4,-0.04,0.84,127
P4,-0.09,0.26,1023
P4,-0.12,0.55,250
P4,-0.12,0.56,176
P4,-0.13,0.55,297
P4,-0.15,0.92,121
P4,-0.15,0.91,126
P4,-0.08,0.26,1208
P4,-0.10,0.26,1129
P4,-0.12,0.24,847
P4,-0.13,0.24,398
P4,0.00,0.61,249
P4,-0.01,0.62,181
P4,-0.01,0.61,208
P4,0.03,0.82,200
P4,0.04,0.82,94
P4,0.13,0.47,1479
P4,-0.04,0.46,894
P4,0.05,0.35,1073
P4,0.05,0.34,1458
P4,-0.14,0.90,109
P4,-0.08,0.91,79
P4,0.01,0.62,374
P4,-0.16,1.05,119
P4,-0.17,1.06,118
P4,-0.18,1.06,84
P4,-0.18,1.05,125
P4,-0.13,1.33,89
P4,-0.13,1.34,55
P4,-0.18,1.15,199
P4,-0.17,1.15,167
